"MacroTrends Data Download"
"NDAQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2016-12-16,63.8460,64.3021,63.1386,63.3527,1279068
2016-12-19,63.2224,63.8181,62.7104,63.0176,527865
2016-12-20,62.9524,63.3992,62.7476,63.3062,604684
2016-12-21,63.5296,63.5296,62.7663,62.8221,387843
2016-12-22,62.8128,62.8314,62.3474,62.5615,365941
2016-12-23,62.4870,62.7197,62.3008,62.5242,372143
2016-12-27,62.7476,62.8966,62.4312,62.8593,261551
2016-12-28,62.9059,62.9431,62.5056,62.6825,853185
2016-12-29,62.6825,62.8035,62.2729,62.3753,483698
2016-12-30,62.6453,62.7756,62.3381,62.4777,548709
2017-01-03,62.8035,62.9152,61.6772,62.0681,614725
2017-01-04,62.0402,63.1107,62.0309,63.0362,612459
2017-01-05,62.8221,63.4365,62.5894,62.9617,626320
2017-01-06,62.9431,64.0508,62.8500,63.7250,615215
2017-01-09,63.6413,63.7157,62.6732,63.0827,639872
2017-01-10,62.9431,63.1758,62.5242,62.5522,834144
2017-01-11,62.5429,63.1107,62.2636,63.0362,484379
2017-01-12,62.7756,62.8780,61.5283,62.7383,502578
2017-01-13,62.6732,63.2224,62.5894,63.0269,461043
2017-01-17,62.7011,62.9990,62.2636,62.3567,909566
2017-01-18,62.0961,62.6359,62.0123,62.5987,777554
2017-01-19,62.4219,62.6825,61.8913,62.4219,624998
2017-01-20,62.6453,62.9059,62.2171,62.7011,637830
2017-01-23,62.4219,62.9990,62.0588,62.6639,630066
2017-01-24,62.5801,63.5640,62.2264,63.2503,647025
2017-01-25,63.3806,63.7157,63.0176,63.6133,613782
2017-01-26,63.7623,64.1346,63.5575,64.0694,623615
2017-01-27,64.1532,64.1625,63.3899,63.6319,727573
2017-01-30,63.3341,63.5389,62.7663,63.4644,763118
2017-01-31,63.6319,65.7263,62.6080,65.6612,1482725
2017-02-01,65.5960,66.9178,65.4285,65.8566,1340638
2017-02-02,65.7822,66.2848,65.1864,65.7822,829709
2017-02-03,66.0893,66.0893,65.1957,65.4750,974234
2017-02-06,65.2051,65.4471,64.7862,64.9165,869754
2017-02-07,65.1399,65.2888,64.1625,64.5628,1371235
2017-02-08,64.5069,64.5814,63.8740,64.1160,995968
2017-02-09,64.5255,64.6652,64.0508,64.3208,558273
2017-02-10,64.3301,65.1539,64.3021,64.9444,877606
2017-02-13,64.9630,65.9590,64.6372,65.8101,840415
2017-02-14,65.8101,66.1266,65.6239,65.8846,682582
2017-02-15,66.1173,66.6758,65.6332,66.3221,877006
2017-02-16,66.3965,66.6385,65.8287,66.4058,879385
2017-02-17,66.2104,66.6944,65.9032,66.5641,2710388
2017-02-21,66.6479,66.8899,66.3360,66.4338,973268
2017-02-22,66.3128,66.7968,66.1452,66.3128,825811
2017-02-23,66.4896,66.7689,66.2476,66.5082,547290
2017-02-24,66.1638,66.8247,66.1347,66.5082,871809
2017-02-27,66.6199,66.6199,66.0149,66.2290,767239
2017-02-28,66.2569,66.4012,65.8008,66.1917,1355994
2017-03-01,67.0202,67.5042,66.8433,67.1877,1293738
2017-03-02,67.1877,67.3367,66.2290,66.3221,892916
2017-03-03,66.2848,66.6292,65.7915,66.1731,1104091
2017-03-06,65.9125,66.6106,65.7449,66.4245,877437
2017-03-07,66.4989,66.4989,65.8380,66.0242,739423
2017-03-08,66.0800,66.3965,65.7729,65.8380,827207
2017-03-09,66.1266,66.3407,65.8194,66.1638,720817
2017-03-10,66.3779,66.6199,65.4098,66.0521,1085240
2017-03-13,65.9776,66.1080,65.5588,65.8846,1056170
2017-03-14,65.7636,66.0335,65.6332,65.8194,691532
2017-03-15,66.0981,66.3038,65.7895,66.2197,956009
2017-03-16,66.1823,66.6311,65.7989,66.5376,1099199
2017-03-17,66.5002,66.8181,66.2477,66.2758,1551705
2017-03-20,66.0607,66.4160,65.9579,66.1729,632619
2017-03-21,66.4347,66.5843,65.1584,65.2098,1142597
2017-03-22,65.2753,65.4155,64.8826,65.1724,712921
2017-03-23,65.2379,65.6586,65.0883,65.2005,839891
2017-03-24,65.3781,65.9578,65.1537,65.3127,844700
2017-03-27,64.7704,64.8896,64.3215,64.5272,525916
2017-03-28,64.4992,64.8784,64.1439,64.6488,969425
2017-03-29,64.4898,64.5272,63.9802,64.2093,601358
2017-03-30,64.2374,64.9948,64.0691,64.8826,895025
2017-03-31,64.6768,65.1163,64.4057,64.9387,900484
2017-04-03,64.7797,65.0789,64.3585,64.4337,677790
2017-04-04,64.3589,64.4618,63.6483,64.1719,799976
2017-04-05,64.5366,65.3594,64.0971,64.6020,799727
2017-04-06,64.5553,65.1163,64.2561,64.6394,538227
2017-04-07,64.3028,65.0602,64.2748,64.7236,822334
2017-04-10,64.7797,65.1818,64.6207,64.8545,676638
2017-04-11,64.5833,64.8265,64.0597,64.5179,702320
2017-04-12,64.4244,64.4337,63.9849,64.2187,685790
2017-04-13,64.1252,64.2280,63.5080,63.6857,784126
2017-04-17,63.7979,64.6114,63.6670,64.5927,597413
2017-04-18,64.3402,64.7423,63.9849,64.6114,1041732
2017-04-19,64.9106,65.1163,64.5833,64.6768,488647
2017-04-20,65.0602,65.6446,64.6394,65.5651,684982
2017-04-21,65.4249,65.7334,65.1350,65.3688,833624
2017-04-24,66.2290,66.3786,65.5558,65.8737,1117192
2017-04-25,66.2758,66.3599,65.8644,65.9485,760633
2017-04-26,65.6586,65.9579,64.4524,65.0228,1874193
2017-04-27,64.9106,65.0041,63.8400,64.2093,1561212
2017-04-28,64.1906,64.5366,63.9195,64.3963,1026795
2017-05-01,64.7423,64.7423,63.9849,63.9943,627104
2017-05-02,64.0036,64.1813,63.6015,63.9195,570738
2017-05-03,63.9008,64.0784,62.9096,63.4052,1213505
2017-05-04,63.6764,63.6764,62.9283,63.5454,850034
2017-05-05,63.5454,63.6436,63.1401,63.4987,579121
2017-05-08,63.4893,63.6109,62.4047,62.6759,982837
2017-05-09,62.8161,63.0218,62.3953,62.4140,1186355
2017-05-10,62.3299,62.4795,61.6941,62.4140,984145
2017-05-11,62.4140,62.9564,61.9746,62.8348,1359947
2017-05-12,62.6572,63.3304,62.6198,63.1621,1067747
2017-05-15,63.0592,63.6446,63.0592,63.3678,839586
2017-05-16,63.3491,63.4332,62.8816,62.9938,767085
2017-05-17,62.4327,62.8535,62.2925,62.3953,827549
2017-05-18,62.4047,62.5824,61.6941,62.4047,1411970
2017-05-19,62.4514,63.1247,62.2831,63.0592,937510
2017-05-22,63.3023,63.5735,62.9938,63.4987,685316
2017-05-23,63.5548,63.7138,63.2836,63.5174,427498
2017-05-24,63.7325,63.8774,63.2649,63.2743,549050
2017-05-25,63.2743,63.8914,63.2275,63.7605,411568
2017-05-26,63.7231,63.8634,63.1527,63.1901,561929
2017-05-30,63.0966,63.3117,62.8376,63.0405,618929
2017-05-31,63.2836,63.6390,62.9190,63.2556,1148307
2017-06-01,63.6296,63.7044,63.0031,63.4613,699358
2017-06-02,63.6015,63.6015,62.9938,63.1153,521977
2017-06-05,63.1247,64.0317,63.1247,63.4613,605095
2017-06-06,63.3210,63.8821,63.1153,63.8260,630604
2017-06-07,64.0878,65.1257,63.9101,65.0789,857501
2017-06-08,65.0883,65.9111,65.0883,65.6493,976961
2017-06-09,66.2103,66.2103,65.7147,65.9579,1120687
2017-06-12,65.8831,66.2758,65.7428,65.8269,1020126
2017-06-13,65.9018,67.2529,65.9018,66.8461,932575
2017-06-14,66.7806,67.1379,66.6114,66.7900,1438830
2017-06-15,66.6208,66.7900,66.3200,66.6960,1296324
2017-06-16,66.3106,66.9216,66.3106,66.8934,1309276
2017-06-19,67.1285,67.1661,66.7148,66.8746,861105
2017-06-20,66.6960,66.7806,65.9628,66.0568,875517
2017-06-21,66.1790,66.2072,65.3988,65.5774,628271
2017-06-22,65.5774,65.6808,65.2860,65.3612,418886
2017-06-23,65.4928,65.7654,65.4082,65.6714,897979
2017-06-26,65.7372,66.1602,65.6244,66.0850,819583
2017-06-27,66.1508,66.7148,66.0850,66.4422,582481
2017-06-28,66.6866,67.5327,66.5456,67.3353,691934
2017-06-29,67.6831,67.8147,66.9781,67.2507,764621
2017-06-30,67.2883,67.6455,67.1943,67.2037,660247
2017-07-03,67.2225,67.9463,67.2037,67.3541,113350
2017-07-05,67.3917,67.8147,67.2507,67.3823,927299
2017-07-06,67.2507,67.3729,66.8936,66.9875,629754
2017-07-07,67.1191,67.4763,66.6866,67.3353,612510
2017-07-10,67.2319,67.5186,67.0439,67.0627,462027
2017-07-11,67.0251,67.4857,66.7430,66.9310,980282
2017-07-12,66.9028,67.2319,66.6773,67.0533,556814
2017-07-13,67.2131,67.5703,66.9969,67.2507,640920
2017-07-14,67.0345,67.3823,66.4234,66.7994,508823
2017-07-17,66.7618,67.4927,66.4892,67.2037,902121
2017-07-18,67.0815,67.4857,66.8088,67.4011,562159
2017-07-19,67.4011,67.5703,67.1191,67.5045,526383
2017-07-20,67.5139,67.8241,67.4105,67.7019,590567
2017-07-21,67.6361,68.4257,67.6361,68.3787,846269
2017-07-24,68.0497,68.4069,68.0497,68.2847,485754
2017-07-25,68.6513,68.9474,68.2189,68.3787,780889
2017-07-26,65.5774,70.0614,65.3518,69.9862,987922
2017-07-27,70.0332,70.7194,69.2812,69.8734,1268981
2017-07-28,69.8640,70.2588,69.6666,69.9110,518343
2017-07-31,69.9862,70.1704,69.8123,69.9110,646706
2017-08-01,69.9674,70.3340,69.6666,70.2964,708545
2017-08-02,70.2776,70.4280,69.9204,70.1930,388088
2017-08-03,70.1178,70.7570,70.0614,70.5878,558498
2017-08-04,70.9732,71.1424,70.4468,70.6066,771507
2017-08-07,70.7570,71.0296,70.4844,70.5126,483806
2017-08-08,70.5878,70.8698,70.4750,70.7382,420457
2017-08-09,70.3528,71.7065,70.2024,71.6783,577733
2017-08-10,71.4715,72.1859,71.0578,71.3681,750671
2017-08-11,71.5937,71.8005,70.8886,70.9732,673643
2017-08-14,71.4057,72.2987,71.3869,72.1953,706463
2017-08-15,72.4679,72.5713,72.2235,72.3833,782613
2017-08-16,72.6653,73.0883,72.4115,72.4961,601729
2017-08-17,72.4303,72.7969,71.6219,71.7065,560085
2017-08-18,71.5655,71.6313,70.1460,70.4186,1542030
2017-08-21,70.4092,70.9168,70.1883,70.7758,942456
2017-08-22,71.0484,72.0731,70.8980,71.8569,693772
2017-08-23,71.5655,71.5655,71.0766,71.1518,690247
2017-08-24,71.3492,71.3492,70.4186,70.4468,854646
2017-08-25,70.7382,71.5843,70.7382,71.2082,560380
2017-08-28,71.4433,71.5843,70.8604,71.0954,546231
2017-08-29,70.6254,70.8604,70.3810,70.7006,766268
2017-08-30,70.6442,71.0014,70.5502,70.5784,585812
2017-08-31,70.6630,71.2176,70.6630,70.8604,587548
2017-09-01,70.9544,71.1518,70.6818,70.8510,550552
2017-09-05,70.8510,70.8510,69.2812,69.9204,1142483
2017-09-06,70.1648,70.5784,69.7042,69.7418,799534
2017-09-07,69.7700,69.8922,68.9521,69.3000,1098057
2017-09-08,69.3282,70.2682,69.3282,69.8922,843504
2017-09-11,70.1648,70.6536,69.6196,69.7230,1443731
2017-09-12,69.4692,70.5408,69.3470,70.5314,536376
2017-09-13,70.4186,70.5878,70.0332,70.2588,645010
2017-09-14,70.2383,70.6162,70.2005,70.5784,1198266
2017-09-15,70.6068,71.0508,70.3044,70.6257,1423259
2017-09-18,70.6823,71.1264,70.4934,70.9469,973816
2017-09-19,71.1264,72.2224,71.1170,72.1090,882382
2017-09-20,71.7028,72.6476,71.4854,72.5059,1076551
2017-09-21,72.5909,72.5909,71.2209,71.9012,846265
2017-09-22,71.8823,72.4397,71.7174,72.2035,473753
2017-09-25,72.2130,72.8931,71.7077,72.8649,886310
2017-09-26,73.1956,73.2238,72.1185,72.1563,519618
2017-09-27,72.6192,73.1861,72.4681,72.8743,577827
2017-09-28,72.8460,73.9892,72.7326,73.3468,700083
2017-09-29,73.2901,73.5357,72.7610,73.2901,572704
2017-10-02,73.3845,73.5263,72.8932,73.4979,693200
2017-10-03,73.3373,73.6963,72.8932,73.4601,856933
2017-10-04,73.2617,73.3656,72.8554,73.2901,678660
2017-10-05,73.4412,73.7625,73.1483,73.3656,708325
2017-10-06,73.4412,73.5502,69.6430,69.8226,2600772
2017-10-09,69.4446,71.1453,69.3785,70.3894,2026358
2017-10-10,70.2383,70.6634,69.5769,70.4461,1245262
2017-10-11,70.5406,71.5138,70.2761,71.4571,1368454
2017-10-12,71.5327,71.5705,70.5973,70.7768,1308339
2017-10-13,70.6729,70.8146,70.0115,70.2383,1148782
2017-10-16,70.2383,70.3894,69.6808,70.0210,912380
2017-10-17,70.0966,70.7768,69.8981,70.5879,981618
2017-10-18,70.5595,70.7863,70.1013,70.4839,1691949
2017-10-19,69.8509,69.9501,68.4148,68.9155,1995171
2017-10-20,68.9911,69.4163,68.2164,68.8966,1934448
2017-10-23,68.8588,69.5202,68.6226,69.4352,1300540
2017-10-24,69.6808,69.8603,69.1990,69.3974,1325538
2017-10-25,68.6982,69.5580,68.3581,68.4431,1951051
2017-10-26,68.6037,68.8494,68.0368,68.3014,1464443
2017-10-27,68.6510,68.6510,67.8101,68.3486,1321508
2017-10-30,68.3014,69.0950,68.0841,68.4053,1894939
2017-10-31,68.4053,68.8210,67.9801,68.6415,1027557
2017-11-01,68.9911,68.9911,68.3675,68.4148,725117
2017-11-02,68.3486,69.3785,68.0935,69.1328,1064648
2017-11-03,69.0572,69.0998,68.3392,68.4053,686543
2017-11-06,68.2352,68.4620,67.8668,67.9990,627327
2017-11-07,67.8384,68.7549,67.6967,68.0463,1211322
2017-11-08,68.1408,68.8872,67.9801,68.7266,626385
2017-11-09,68.5565,69.7186,68.1691,69.6619,1001399
2017-11-10,69.3974,69.6903,68.9250,69.5108,1196044
2017-11-13,69.5769,71.7028,69.2746,71.2492,1349551
2017-11-14,71.1548,71.8161,70.8902,71.7783,1073809
2017-11-15,71.7405,72.2224,71.4760,71.7405,1292277
2017-11-16,71.8067,72.0334,71.6083,71.7783,901291
2017-11-17,71.8067,71.9768,71.5776,71.7594,1044407
2017-11-20,71.7594,72.8932,71.7594,72.6476,1047981
2017-11-21,72.8743,73.0964,72.6854,72.9783,768987
2017-11-22,73.1011,73.1011,72.7232,72.9121,746625
2017-11-24,73.0350,73.1578,72.8271,72.9877,236584
2017-11-27,73.2050,73.4507,72.8271,72.9688,405621
2017-11-28,73.1767,74.0932,72.8318,74.0176,980345
2017-11-29,74.2160,75.2836,73.9892,74.2254,1347505
2017-11-30,74.6223,75.4443,74.3577,74.7923,1094796
2017-12-01,75.0758,75.3214,74.4050,74.8868,752182
2017-12-04,75.5860,75.5860,74.3483,74.5750,1146562
2017-12-05,74.5467,74.7734,73.8947,74.1782,841984
2017-12-06,74.3955,74.8018,73.8201,73.9987,686035
2017-12-07,74.0554,74.2065,72.5248,73.4979,1103887
2017-12-08,73.6396,74.4616,73.2050,74.4333,667514
2017-12-11,74.8301,75.7183,74.6317,74.8490,907670
2017-12-12,74.8396,75.2364,74.4900,74.8963,703378
2017-12-13,74.8868,75.1136,73.8192,73.8947,695355
2017-12-14,74.1528,74.5231,73.4454,73.5546,567165
2017-12-15,74.0009,74.1623,73.4122,73.5926,1337534
2017-12-18,73.9154,73.9629,72.9659,73.0799,772113
2017-12-19,73.1748,73.4122,72.1684,72.2633,1047711
2017-12-20,72.5197,72.8425,71.1620,71.2569,861910
2017-12-21,71.4848,71.8836,71.3329,71.5892,799470
2017-12-22,71.7886,72.2823,71.5451,72.2444,796522
2017-12-26,72.3963,72.3963,72.0071,72.2823,520790
2017-12-27,72.3298,72.9470,72.1874,72.4817,662766
2017-12-28,72.4912,72.8615,72.4437,72.7950,469766
2017-12-29,72.9185,73.2698,72.7286,72.9470,923380
2018-01-02,73.2508,73.4122,72.6099,72.8615,1129033
2018-01-03,72.7666,73.9344,72.7096,73.7350,1013675
2018-01-04,73.7160,74.9693,73.6211,74.7130,980978
2018-01-05,75.0168,75.5295,74.7224,75.2067,933508
2018-01-08,75.2541,76.4600,75.1972,75.9188,848238
2018-01-09,76.0992,76.6688,76.0422,76.1182,603858
2018-01-10,76.3365,77.2670,76.0897,77.1246,929548
2018-01-11,77.1910,77.1910,75.9188,76.3935,726584
2018-01-12,76.6309,77.4284,76.2036,77.3145,924111
2018-01-16,77.7417,77.9981,76.1751,76.3555,718830
2018-01-17,76.7448,76.7448,76.2606,76.3935,681125
2018-01-18,76.1466,76.1846,74.9123,75.7953,1722830
2018-01-19,75.9188,76.2796,75.7953,76.0232,675606
2018-01-22,76.3365,76.5834,76.0612,76.5549,813319
2018-01-23,76.6119,76.7638,75.7574,76.1561,477113
2018-01-24,76.4505,77.2100,75.8903,77.0676,799328
2018-01-25,77.1721,77.7132,76.7638,77.0771,730819
2018-01-26,77.2860,77.2860,76.6878,77.2480,502854
2018-01-29,77.2480,78.1785,77.1483,77.5186,1568323
2018-01-30,77.3714,78.0645,77.2575,77.7132,1485954
2018-01-31,77.9031,79.0805,76.4600,76.8208,1800722
2018-02-01,76.2511,78.0076,76.0992,77.2575,1277925
2018-02-02,76.9442,77.6658,76.2226,76.2796,1496022
2018-02-05,75.5675,76.8872,73.2983,73.5546,2095712
2018-02-06,71.1240,74.0673,69.2915,73.7920,2973839
2018-02-07,73.6021,74.6750,73.3362,73.3647,1454143
2018-02-08,73.2698,73.9914,71.0196,71.4088,1653458
2018-02-09,71.4183,72.7856,70.0986,72.2633,1677732
2018-02-12,73.1558,74.1908,73.1463,73.6401,1139421
2018-02-13,73.4692,74.6797,73.1653,74.5326,855215
2018-02-14,74.2477,75.8238,73.9629,75.7289,1245868
2018-02-15,76.3745,76.6024,74.6275,76.3175,876761
2018-02-16,75.8808,76.2416,74.8744,75.0263,1073955
2018-02-20,74.8649,76.3698,74.5800,74.8174,1158770
2018-02-21,75.0643,76.5834,74.8554,75.1212,895521
2018-02-22,75.3111,75.6339,74.0199,74.2477,490598
2018-02-23,74.6845,76.4315,74.5515,76.4125,1438779
2018-02-26,76.9822,77.5898,76.5834,77.5328,1130688
2018-02-27,77.6088,78.3684,77.1246,77.5613,1048044
2018-02-28,77.9791,78.5298,76.6593,76.6688,706413
2018-03-01,76.9062,76.9062,75.2162,75.5770,660199
2018-03-02,75.2731,76.6926,75.0548,76.5169,461168
2018-03-05,76.1371,77.7987,75.9473,77.6373,541317
2018-03-06,78.3969,80.2008,77.8936,79.6691,1232684
2018-03-07,78.8526,79.8590,78.8336,79.7071,555025
2018-03-08,79.9635,80.7135,79.4128,80.5711,629038
2018-03-09,81.0933,82.2896,80.7847,82.1567,680542
2018-03-12,82.3371,82.6030,80.8749,81.5491,829247
2018-03-13,82.0997,82.0997,80.7230,80.9414,478768
2018-03-14,81.2737,81.3117,79.8495,80.1059,548619
2018-03-15,80.4584,80.4584,79.6763,80.1913,658238
2018-03-16,80.2962,80.5776,79.6954,80.0864,1210412
2018-03-19,80.0387,80.3058,79.0278,79.7526,490934
2018-03-20,80.1246,80.8208,79.8575,80.2581,908760
2018-03-21,80.2295,80.9639,80.1055,80.3153,544465
2018-03-22,79.7431,80.2390,78.1312,78.2266,684718
2018-03-23,78.4078,78.8275,76.8914,76.9867,720269
2018-03-26,78.1503,79.8384,77.9882,79.6382,850052
2018-03-27,79.8384,80.5538,77.6257,78.1312,1379843
2018-03-28,78.1503,80.8113,78.1503,79.6286,1489345
2018-03-29,80.4679,82.6043,80.1341,82.2324,1436008
2018-04-02,82.2324,82.4088,80.5538,81.5743,1627648
2018-04-03,81.6220,82.6997,81.1642,82.6425,1639109
2018-04-04,81.4598,82.4040,81.2023,82.2324,1274170
2018-04-05,82.4994,82.9191,82.0321,82.3182,1058110
2018-04-06,81.9272,82.2037,80.5824,81.2595,935959
2018-04-09,81.5075,82.6520,81.0306,81.3454,599385
2018-04-10,82.1561,82.4136,81.0974,81.9748,800935
2018-04-11,81.3835,82.2324,81.2214,81.7841,762716
2018-04-12,81.6029,83.0049,81.6029,82.6139,828763
2018-04-13,82.8046,82.9095,81.7269,81.9558,566394
2018-04-16,82.4994,82.9572,81.8413,82.0035,773812
2018-04-17,82.4803,82.8189,81.8032,81.9272,1326532
2018-04-18,82.3563,82.3563,81.6410,81.6887,853256
2018-04-19,81.9653,83.1956,81.7650,82.9191,670527
2018-04-20,82.9763,83.6058,82.7378,83.3769,1032794
2018-04-23,83.3769,83.5342,82.3945,82.9286,767620
2018-04-24,83.2815,83.6058,81.8795,82.2610,1758773
2018-04-25,82.3277,83.9014,81.8985,83.7297,1097419
2018-04-26,84.2638,84.5786,83.3769,84.0826,1368556
2018-04-27,84.2352,84.8361,83.6916,84.6930,1017673
2018-04-30,84.7884,85.6086,84.2352,84.2352,860337
2018-05-01,83.9396,84.9410,83.8919,84.8933,687707
2018-05-02,84.4164,85.1699,83.4532,83.8442,1345562
2018-05-03,83.5962,84.0969,81.0306,82.0321,1750035
2018-05-04,81.8032,84.0540,81.6220,83.6439,1015259
2018-05-07,83.6630,84.8647,83.5485,84.5595,1025818
2018-05-08,84.6167,84.9839,84.1589,84.2734,916565
2018-05-09,84.4164,86.1523,83.9682,85.9234,640064
2018-05-10,85.9424,86.7531,85.6372,86.1904,722412
2018-05-11,86.1904,86.6864,85.9901,86.3526,599057
2018-05-14,86.6005,86.9916,85.8757,86.2190,800978
2018-05-15,85.8948,86.7627,85.5991,85.7898,805794
2018-05-16,85.7898,86.5147,85.2462,86.0664,763133
2018-05-17,85.8089,86.5147,85.5419,86.3812,510036
2018-05-18,86.2190,86.4193,85.8566,85.9043,994341
2018-05-21,86.1427,87.1346,86.1427,86.9916,475639
2018-05-22,87.0011,87.6891,86.3144,87.2777,979046
2018-05-23,86.8485,87.6783,86.5528,87.6401,661633
2018-05-24,87.5257,88.4317,86.8676,88.3268,1393440
2018-05-25,88.1456,88.6034,87.8118,88.4890,1082534
2018-05-29,87.9644,88.5843,87.3731,87.9358,902534
2018-05-30,88.5748,89.9673,88.4794,89.1184,1407929
2018-05-31,88.9754,89.6335,87.4113,87.6115,1274751
2018-06-01,88.3554,88.7179,87.6020,87.8309,1598551
2018-06-04,88.2219,89.0898,88.0598,88.8037,1577152
2018-06-05,88.8991,89.3569,88.5268,88.9849,963548
2018-06-06,89.1611,90.5300,89.0231,90.4823,1165971
2018-06-07,90.3583,91.2825,90.3297,90.8257,1272220
2018-06-08,90.8543,90.9783,88.4794,90.7303,904773
2018-06-11,90.8733,91.1690,90.6349,90.7112,516846
2018-06-12,90.9592,91.1785,90.3583,90.9115,646498
2018-06-13,90.9878,91.7413,90.7970,90.9020,688207
2018-06-14,91.4006,91.7839,90.6916,90.8066,493811
2018-06-15,90.6149,91.1228,90.0784,90.9503,853887
2018-06-18,90.4520,90.8928,90.1838,90.2700,752581
2018-06-19,89.7526,90.1359,89.3118,90.0592,876385
2018-06-20,90.3658,90.7108,89.8963,89.9634,1059678
2018-06-21,90.1742,90.7203,89.2735,90.1933,1055718
2018-06-22,90.4233,90.5527,89.2735,89.6855,1424468
2018-06-25,89.2447,89.7142,87.2901,88.0279,1222397
2018-06-26,87.8745,88.4303,87.4242,87.8171,840537
2018-06-27,88.0566,88.8136,87.2422,87.3092,926939
2018-06-28,87.2805,88.0087,86.8685,87.7212,831285
2018-06-29,87.9991,88.6986,87.4242,87.4530,868688
2018-07-02,87.4721,88.5980,87.0026,87.8362,496386
2018-07-03,89.0339,89.0339,86.2265,86.3702,505302
2018-07-05,86.5427,87.0793,86.0061,86.5523,616651
2018-07-06,86.5810,86.9164,85.9486,86.3415,791671
2018-07-09,86.6193,87.6978,86.6193,87.3667,733839
2018-07-10,86.9834,87.6158,86.8397,86.9643,821187
2018-07-11,86.5331,87.7404,86.5331,87.5584,731418
2018-07-12,88.0949,89.6568,87.9895,89.4651,1184372
2018-07-13,89.3310,89.6089,88.7944,89.2160,608740
2018-07-16,89.2639,90.4616,89.2639,89.9634,493055
2018-07-17,89.6376,90.5431,89.4195,90.5000,789308
2018-07-18,90.5670,91.6498,90.4541,91.5923,528454
2018-07-19,91.1611,91.8701,90.9311,91.0270,574905
2018-07-20,90.7682,91.1036,90.3562,91.0270,548098
2018-07-23,90.8353,91.5540,90.7874,91.5156,763803
2018-07-24,91.6594,91.6594,91.0749,91.2473,1218958
2018-07-25,90.0688,90.3466,88.4495,90.1742,1308365
2018-07-26,90.1359,90.6509,89.9442,90.1263,911174
2018-07-27,90.3946,91.8797,90.3946,91.6785,1246831
2018-07-30,91.7552,91.8127,88.4686,88.6411,1274235
2018-07-31,89.1777,89.6280,86.7822,87.5775,1316921
2018-08-01,87.7787,89.0435,87.5392,87.5679,848985
2018-08-02,87.0984,88.3248,86.7918,87.9129,737134
2018-08-03,87.9129,88.1237,87.1272,87.6637,605786
2018-08-06,87.5775,88.1620,87.4913,88.0949,478441
2018-08-07,88.4686,89.6568,88.3222,89.4460,748333
2018-08-08,89.5609,89.7037,88.9285,89.0723,499145
2018-08-09,89.1106,89.7037,88.7657,88.9381,438890
2018-08-10,88.3536,89.6750,87.8075,88.2674,897837
2018-08-13,88.3824,89.4460,87.6733,88.1524,579192
2018-08-14,88.3632,88.8519,88.3249,88.6890,881959
2018-08-15,88.2195,89.1681,87.9799,88.2482,603610
2018-08-16,89.1010,89.3022,88.3441,88.8136,437528
2018-08-17,88.8136,89.2256,88.3638,89.1489,570519
2018-08-20,89.0148,89.4555,88.9190,89.2639,412835
2018-08-21,89.2927,89.4555,88.5549,88.6603,631365
2018-08-22,88.3632,89.1010,88.0662,88.9765,465626
2018-08-23,88.9573,89.6472,88.9528,89.4076,539405
2018-08-24,89.4460,90.9886,89.3406,90.7682,698175
2018-08-27,90.8641,91.7648,90.8641,91.0461,683309
2018-08-28,91.1898,91.9155,91.0174,91.1228,507956
2018-08-29,91.0844,91.4006,90.5766,90.8832,504959
2018-08-30,90.7491,90.8449,90.3466,90.5479,460466
2018-08-31,90.4712,91.5635,90.0592,91.4486,806861
2018-09-04,91.5156,92.7134,91.4773,92.6942,1062784
2018-09-05,92.5409,92.7900,90.3035,90.5479,941790
2018-09-06,90.4712,91.0078,89.0819,89.1873,751719
2018-09-07,89.1777,89.7813,88.9190,89.2543,559293
2018-09-10,89.4555,90.1646,89.2927,89.4939,469728
2018-09-11,89.2447,90.2221,88.9190,89.8388,480764
2018-09-12,89.8963,90.2029,87.5200,87.6925,824812
2018-09-13,88.3436,88.5362,87.5157,88.4303,655678
2018-09-14,88.1222,88.5073,87.2846,87.3520,507364
2018-09-17,87.3712,87.3712,85.6768,85.8019,1029124
2018-09-18,85.8116,86.7743,85.8116,86.7358,834940
2018-09-19,86.3411,86.9380,85.6190,86.6203,859510
2018-09-20,86.9765,87.4290,86.0041,86.5048,873744
2018-09-21,86.7647,87.3809,86.3315,87.1787,1322173
2018-09-24,86.9380,86.9765,86.3989,86.5433,715413
2018-09-25,86.6588,86.7262,84.3770,84.4155,1284913
2018-09-26,84.2904,84.8088,82.6392,82.7211,1381365
2018-09-27,83.0003,83.5491,82.8655,83.2313,1114091
2018-09-28,83.0099,83.3565,82.5333,82.6055,998791
2018-10-01,83.1928,84.1075,82.6826,83.8860,1008918
2018-10-02,83.8186,83.8860,82.2589,82.7211,1209861
